At5g57625	CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
At5g57630	CBL-interacting protein kinase 21
At5g57640	GCK domain-containing protein
At5g57650	eukaryotic translation initiation factor-related
At5g57655	xylose isomerase family protein
At5g57660	CONSTANS-like 5
At5g57670	Protein kinase superfamily protein
At5g57685	glutamine dumper 3
At5g57690	diacylglycerol kinase 4
At5g57700	BNR/Asp-box repeat family protein
At5g57710	Double Clp-N motif-containing P-loop nucleoside triphosphate hydrolases superfamily protein
At5g57720	AP2/B3-like transcriptional factor family protein
At5g57730	unknown protein
At5g57735	tasiR-ARF; other RNA
At5g57740	XB3 ortholog 2 in Arabidopsis thaliana
At5g57747	unknown protein
At5g57750	RING/U-box superfamily protein
At5g57760	unknown protein
At5g57770	Plant protein of unknown function (DUF828) with plant pleckstrin homology-like region
At5g57780	unknown protein
At5g57785	unknown protein
At5g57790	unknown protein
At5g57800	Fatty acid hydroxylase superfamily
At5g57810	tetraspanin15
At5g57815	Cytochrome c oxidase, subunit Vib family protein
At5g57820	zinc ion binding
At5g57830	Protein of unknown function, DUF593
At5g57840	HXXXD-type acyl-transferase family protein
At5g57850	D-aminoacid aminotransferase-like PLP-dependent enzymes superfamily protein
At5g57860	Ubiquitin-like superfamily protein
At5g57870	MIF4G domain-containing protein / MA3 domain-containing protein
At5g57880	multipolar spindle 1
At5g57885	pre-tRNA
At5g57887	unknown protein
At5g57890	Glutamine amidotransferase type 1 family protein
At5g57900	SKP1 interacting partner 1
At5g57910	unknown protein
At5g57920	early nodulin-like protein 10
At5g57930	Arabidopsis thaliana protein of unknown function (DUF794)
At5g57940	cyclic nucleotide gated channel 5
At5g57950	26S proteasome regulatory subunit, putative
At5g57960	GTP-binding protein, HflX
At5g57970	DNA glycosylase superfamily protein
At5g57980	RNA polymerase II fifth largest subunit, C
At5g57990	ubiquitin-specific protease 23
At5g58000	Reticulon family protein
At5g58003	C-terminal domain phosphatase-like 4
At5g58005	Cytochrome c oxidase, subunit Vib family protein
At5g58010	LJRHL1-like 3
At5g58020	unknown protein
At5g58030	Transport protein particle (TRAPP) component
At5g58040	homolog of yeast FIP1 [V]
At5g58050	SHV3-like 4
At5g58060	SNARE-like superfamily protein
At5g58070	temperature-induced lipocalin
At5g58080	response regulator 18
At5g58090	O-Glycosyl hydrolases family 17 protein
At5g58100	unknown protein
At5g58110	chaperone binding;ATPase activators
At5g58120	Disease resistance protein (TIR-NBS-LRR class) family
At5g58130	RNA-binding (RRM/RBD/RNP motifs) family protein
At5g58140	phototropin 2
At5g58150	Leucine-rich repeat protein kinase family protein
At5g58160	actin binding
At5g58170	SHV3-like 5
At5g58180	Synaptobrevin family protein
At5g58190	evolutionarily conserved C-terminal region 10
At5g58200	Calcineurin-like metallo-phosphoesterase superfamily protein
At5g58210	hydroxyproline-rich glycoprotein family protein
At5g58220	transthyretin-like protein
At5g58230	Transducin/WD40 repeat-like superfamily protein
At5g58240	FRAGILE HISTIDINE TRIAD
At5g58250	unknown protein
At5g58260	oxidoreductases, acting on NADH or NADPH, quinone or similar compound as acceptor
At5g58270	ABC transporter of the mitochondrion 3
At5g58280	AP2/B3-like transcriptional factor family protein
At5g58290	regulatory particle triple-A ATPase 3
At5g58300	Leucine-rich repeat protein kinase family protein
At5g58310	methyl esterase 18
At5g58320	Kinase interacting (KIP1-like) family protein
At5g58330	lactate/malate dehydrogenase family protein
At5g58340	myb-like HTH transcriptional regulator family protein
At5g58350	with no lysine (K) kinase 4
At5g58360	ovate family protein 3
At5g58370	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g58375	Methyltransferase-related protein
At5g58380	SOS3-interacting protein 1
At5g58390	Peroxidase superfamily protein
At5g58400	Peroxidase superfamily protein
At5g58410	HEAT/U-box domain-containing protein
At5g58412	Putative membrane lipoprotein
At5g58420	Ribosomal protein S4 (RPS4A) family protein
At5g58430	exocyst subunit exo70 family protein B1
At5g58440	sorting nexin 2A
At5g58450	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g58460	cation/H+ exchanger 25
At5g58465	MIR390B; miRNA
At5g58470	TBP-associated factor 15B
At5g58480	O-Glycosyl hydrolases family 17 protein
At5g58490	NAD(P)-binding Rossmann-fold superfamily protein
At5g58495	pre-tRNA
At5g58500	Protein of unknown function (DUF640)
At5g58510	unknown protein
At5g58520	Protein kinase superfamily protein
At5g58530	Glutaredoxin family protein
At5g58540	Protein kinase superfamily protein
At5g58550	ETO1-like 2
At5g58560	Phosphatidate cytidylyltransferase family protein
At5g58570	unknown protein
At5g58575	unknown protein
At5g58580	TOXICOS EN LEVADURA 63
At5g58590	RAN binding protein 1
At5g58595	snoRNA
At5g58600	Plant protein of unknown function (DUF828)
At5g58610	PHD finger transcription factor, putative
At5g58620	zinc finger (CCCH-type) family protein
At5g58630	unknown protein
At5g58640	Selenoprotein, Rdx type
At5g58650	plant peptide containing sulfated tyrosine 1
At5g58660	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At5g58670	phospholipase C1
At5g58680	ARM repeat superfamily protein
At5g58690	phosphatidylinositol-speciwc phospholipase C5
At5g58700	phosphatidylinositol-speciwc phospholipase C4
At5g58710	rotamase CYP 7
At5g58720	smr (Small MutS Related) domain-containing protein
At5g58730	pfkB-like carbohydrate kinase family protein
At5g58740	HSP20-like chaperones superfamily protein
At5g58750	NAD(P)-binding Rossmann-fold superfamily protein
At5g58760	damaged DNA binding 2
At5g58770	Undecaprenyl pyrophosphate synthetase family protein
At5g58780	Undecaprenyl pyrophosphate synthetase family protein
At5g58782	Undecaprenyl pyrophosphate synthetase family protein
At5g58784	Undecaprenyl pyrophosphate synthetase family protein
At5g58787	RING/U-box superfamily protein
At5g58790	unknown protein
At5g58800	Quinone reductase family protein
At5g58810	pseudogene
At5g58820	Subtilisin-like serine endopeptidase family protein
At5g58830	Subtilisin-like serine endopeptidase family protein
At5g58840	Subtilase family protein
At5g58850	myb domain protein 119
At5g58860	cytochrome P450, family 86, subfamily A, polypeptide 1
At5g58870	FTSH protease 9
At5g58880	unknown protein
At5g58890	AGAMOUS-like 82
At5g58900	Homeodomain-like transcriptional regulator
At5g58910	laccase 16
At5g58920	unknown protein
At5g58930	Protein of unknown function (DUF740)
At5g58940	calmodulin-binding receptor-like cytoplasmic kinase 1
At5g58950	Protein kinase superfamily protein
At5g58960	Plant protein of unknown function (DUF641)
At5g58970	uncoupling protein 2
At5g58980	Neutral/alkaline non-lysosomal ceramidase
At5g58990	unknown protein
At5g59000	RING/FYVE/PHD zinc finger superfamily protein
At5g59010	Protein kinase protein with tetratricopeptide repeat domain
At5g59020	Protein of unknown function (DUF3527)
At5g59030	copper transporter 1
At5g59040	copper transporter 3
At5g59050	unknown protein
At5g59055	pre-tRNA
At5g59060	unknown protein
At5g59070	UDP-Glycosyltransferase superfamily protein
At5g59080	unknown protein
At5g59090	subtilase 4.12
At5g59100	Subtilisin-like serine endopeptidase family protein
At5g59105	Defensin-like (DEFL) family protein
At5g59110	subtilisin-like serine protease-related
At5g59120	subtilase 4.13
At5g59130	Subtilase family protein
At5g59140	BTB/POZ domain-containing protein
At5g59150	RAB GTPase homolog A2D
At5g59160	type one serine/threonine protein phosphatase 2
At5g59170	Proline-rich extensin-like family protein
At5g59180	DNA-directed RNA polymerase II
At5g59190	subtilase family protein
At5g59200	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g59210	myosin heavy chain-related
At5g59220	highly ABA-induced PP2C gene 1
At5g59230	transcription factor-related
At5g59240	Ribosomal protein S8e family protein
At5g59250	Major facilitator superfamily protein
At5g59260	Concanavalin A-like lectin protein kinase family protein
At5g59270	Concanavalin A-like lectin protein kinase family protein
At5g59280	pumilio 16
At5g59290	UDP-glucuronic acid decarboxylase 3
At5g59300	ubiquitin carrier protein 7
At5g59305	unknown protein
At5g59310	lipid transfer protein 4
At5g59320	lipid transfer protein 3
At5g59330	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At5g59340	WUSCHEL related homeobox 2
At5g59350	unknown protein
At5g59360	unknown protein
At5g59370	actin 4
At5g59380	methyl-CPG-binding domain 6
At5g59385	pre-tRNA
At5g59390	XH/XS domain-containing protein
At5g59395	pre-tRNA
At5g59400	unknown protein
At5g59410	Rab5-interacting family protein
At5g59420	OSBP(oxysterol binding protein)-related protein 3C
At5g59430	telomeric repeat binding protein 1
At5g59440	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g59450	GRAS family transcription factor
At5g59460	scarecrow-like transcription factor 11 (SCL11)
At5g59470	Mannose-P-dolichol utilization defect 1 protein
At5g59480	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
At5g59490	Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
At5g59500	protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferases
At5g59505	MIR172E; miRNA
At5g59510	ROTUNDIFOLIA like 5
At5g59520	ZRT/IRT-like protein 2
At5g59530	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At5g59540	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At5g59550	zinc finger (C3HC4-type RING finger) family protein
At5g59560	sensitivity to red light reduced protein (SRR1)
At5g59570	Homeodomain-like superfamily protein
At5g59580	UDP-glucosyl transferase 76E1
At5g59590	UDP-glucosyl transferase 76E2
At5g59600	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g59610	Chaperone DnaJ-domain superfamily protein
At5g59613	unknown protein
At5g59616	Interleukin-1 receptor-associated kinase 4 protein
At5g59620	transposable element gene
At5g59630	pseudogene
At5g59640	transposable element gene
At5g59650	Leucine-rich repeat protein kinase family protein
At5g59660	Leucine-rich repeat protein kinase family protein
At5g59662	other RNA
At5g59670	Leucine-rich repeat protein kinase family protein
At5g59680	Leucine-rich repeat protein kinase family protein
At5g59690	Histone superfamily protein
At5g59700	Protein kinase superfamily protein
At5g59710	VIRE2 interacting protein 2
At5g59720	heat shock protein 18.2
At5g59730	exocyst subunit exo70 family protein H7
At5g59732	other RNA
At5g59740	UDP-N-acetylglucosamine (UAA) transporter family
At5g59750	DHBP synthase RibB-like alpha/beta domain;GTP cyclohydrolase II
At5g59760	Protein of unknown function (DUF1635)
At5g59770	Protein-tyrosine phosphatase-like, PTPLA
At5g59780	myb domain protein 59
At5g59790	Domain of unknown function (DUF966)
At5g59800	methyl-CPG-binding domain 7
At5g59810	Subtilase family protein
At5g59820	C2H2-type zinc finger family protein
At5g59830	unknown protein
At5g59840	Ras-related small GTP-binding family protein
At5g59845	Gibberellin-regulated family protein
At5g59850	Ribosomal protein S8 family protein
At5g59860	RNA-binding (RRM/RBD/RNP motifs) family protein
At5g59870	histone H2A 6
At5g59880	actin depolymerizing factor 3
At5g59890	actin depolymerizing factor 4
At5g59900	Pentatricopeptide repeat (PPR) superfamily protein
At5g59910	Histone superfamily protein
At5g59920	Cysteine/Histidine-rich C1 domain family protein
At5g59930	Cysteine/Histidine-rich C1 domain family protein
At5g59940	Cysteine/Histidine-rich C1 domain family protein
At5g59945	pre-tRNA
At5g59950	RNA-binding (RRM/RBD/RNP motifs) family protein
At5g59960	unknown protein
At5g59970	Histone superfamily protein
At5g59980	Polymerase/histidinol phosphatase-like
At5g59990	CCT motif family protein
At5g60000	unknown protein
At5g60010	ferric reductase-like transmembrane component family protein
At5g60020	laccase 17
At5g60022	other RNA
At5g60030	unknown protein
At5g60040	nuclear RNA polymerase C1
At5g60050	BTB/POZ domain-containing protein
At5g60060	Protein of unknown function (DUF295)
At5g60070	ankyrin repeat family protein
At5g60080	Protein kinase superfamily protein
At5g60090	Protein kinase superfamily protein
At5g60100	pseudo-response regulator 3
At5g60110	pumilio 18
At5g60120	target of early activation tagged (EAT) 2
At5g60130	AP2/B3-like transcriptional factor family protein
At5g60140	AP2/B3-like transcriptional factor family protein
At5g60142	AP2/B3-like transcriptional factor family protein
At5g60150	unknown protein
At5g60160	Zn-dependent exopeptidases superfamily protein
At5g60170	RNA binding (RRM/RBD/RNP motifs) family protein
At5g60180	pumilio 19
At5g60190	Cysteine proteinases superfamily protein
At5g60200	TARGET OF MONOPTEROS 6
At5g60210	ROP interactive partner 5
At5g60220	tetraspanin4
At5g60230	splicing endonuclease 2
At5g60240	unknown protein
At5g60250	zinc finger (C3HC4-type RING finger) family protein
At5g60260	unknown protein
At5g60270	Concanavalin A-like lectin protein kinase family protein
At5g60280	Concanavalin A-like lectin protein kinase family protein
At5g60285	pre-tRNA
At5g60290	unknown protein
At5g60300	Concanavalin A-like lectin protein kinase family protein
At5g60310	Concanavalin A-like lectin protein kinase family protein
At5g60320	Concanavalin A-like lectin protein kinase family protein
At5g60330	unknown protein
At5g60335	Thioesterase superfamily protein
At5g60340	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g60350	unknown protein
At5g60360	aleurain-like protease
At5g60370	unknown protein
At5g60380	Protein of Unknown Function (DUF239)
At5g60390	GTP binding Elongation factor Tu family protein
At5g60400	unknown protein
At5g60408	MIR391; miRNA
At5g60410	DNA-binding protein with MIZ/SP-RING zinc finger, PHD-finger and SAP domain
At5g60430	drug transmembrane transporters;antiporters
At5g60440	AGAMOUS-like 62
At5g60450	auxin response factor 4
At5g60460	Preprotein translocase Sec, Sec61-beta subunit protein
At5g60470	C2H2 and C2HC zinc fingers superfamily protein
At5g60480	homeobox protein 26
At5g60490	FASCICLIN-like arabinogalactan-protein 12
At5g60500	Undecaprenyl pyrophosphate synthetase family protein
At5g60510	Undecaprenyl pyrophosphate synthetase family protein
At5g60520	Late embryogenesis abundant (LEA) protein-related
At5g60530	late embryogenesis abundant protein-related / LEA protein-related
At5g60540	pyridoxine biosynthesis 2
At5g60548	conserved peptide upstream open reading frame 62
At5g60550	geminivirus rep interacting kinase 2
At5g60553	Defensin-like (DEFL) family protein
At5g60560	F-box and associated interaction domains-containing protein
At5g60570	Galactose oxidase/kelch repeat superfamily protein
At5g60580	RING/U-box superfamily protein
At5g60590	DHBP synthase RibB-like alpha/beta domain
At5g60600	4-hydroxy-3-methylbut-2-enyl diphosphate synthase
At5g60610	F-box/RNI-like superfamily protein
At5g60615	Defensin-like (DEFL) family protein
At5g60620	glycerol-3-phosphate acyltransferase 9
At5g60630	unknown protein
At5g60640	PDI-like 1-4
At5g60650	unknown protein
At5g60660	plasma membrane intrinsic protein 2;4
At5g60670	Ribosomal protein L11 family protein
At5g60680	Protein of unknown function, DUF584
At5g60690	Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein
At5g60700	glycosyltransferase family protein 2
At5g60710	Zinc finger (C3HC4-type RING finger) family protein
At5g60720	Protein of unknown function, DUF547
At5g60730	Anion-transporting ATPase
At5g60740	ABC transporter family protein
At5g60750	CAAX amino terminal protease family protein
At5g60760	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g60770	nitrate transporter 2.4
At5g60780	nitrate transporter 2.3
At5g60790	ABC transporter family protein
At5g60800	Heavy metal transport/detoxification superfamily protein 
At5g60805	Putative membrane lipoprotein
At5g60810	root meristem growth factor 1
At5g60820	RING/U-box superfamily protein
At5g60830	basic leucine-zipper 70
At5g60840	unknown protein
At5g60850	OBF binding protein 4
At5g60860	RAB GTPase homolog A1F
At5g60870	Regulator of chromosome condensation (RCC1) family protein
At5g60880	breaking of asymmetry in the stomatal lineage
At5g60890	myb domain protein 34
At5g60900	receptor-like protein kinase 1
At5g60910	AGAMOUS-like 8
At5g60920	COBRA-like extracellular glycosyl-phosphatidyl inositol-anchored protein family
At5g60930	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g60940	Transducin/WD40 repeat-like superfamily protein
At5g60945	ECA1 gametogenesis related family protein
At5g60950	COBRA-like protein 5 precursor
At5g60960	Pentatricopeptide repeat (PPR) superfamily protein
At5g60963	pre-tRNA
At5g60964	ECA1 gametogenesis related family protein
At5g60966	pre-tRNA
At5g60970	TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5
At5g60978	pseudogene
At5g60980	Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain
At5g60990	DEA(D/H)-box RNA helicase family protein
At5g61000	Replication factor-A protein 1-related
At5g61010	exocyst subunit exo70 family protein E2
At5g61020	evolutionarily conserved C-terminal region 3
At5g61030	glycine-rich RNA-binding protein 3
At5g61040	unknown protein
At5g61050	histone deacetylase-related / HD-related
At5g61060	histone deacetylase 5
At5g61070	histone deacetylase of the RPD3/HDA1 superfamily 18
At5g61090	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
At5g61100	unknown protein
At5g61110	zinc ion binding
At5g61120	unknown protein
At5g61130	plasmodesmata callose-binding protein 1
At5g61140	U5 small nuclear ribonucleoprotein helicase
At5g61150	leo1-like family protein
At5g61160	anthocyanin 5-aromatic acyltransferase 1
At5g61170	Ribosomal protein S19e family protein
At5g61180	Putative endonuclease or glycosyl hydrolase
At5g61190	putative endonuclease or glycosyl hydrolase with C2H2-type zinc finger domain
At5g61200	unknown protein
At5g61210	soluble N-ethylmaleimide-sensitive factor adaptor protein 33
At5g61220	LYR family of Fe/S cluster biogenesis protein
At5g61228	conserved peptide upstream open reading frame 15
At5g61230	Ankyrin repeat family protein
At5g61240	Leucine-rich repeat (LRR) family protein
At5g61250	glucuronidase 1
At5g61260	Plant calmodulin-binding protein-related
At5g61270	phytochrome-interacting factor7
At5g61280	Remorin family protein
At5g61290	Flavin-binding monooxygenase family protein
At5g61300	unknown protein
At5g61310	Cytochrome c oxidase subunit Vc family protein
At5g61320	cytochrome P450, family 89, subfamily A, polypeptide 3
At5g61330	rRNA processing protein-related
At5g61340	unknown protein
At5g61345	pre-tRNA
At5g61350	Protein kinase superfamily protein
At5g61360	unknown protein
At5g61370	Pentatricopeptide repeat (PPR) superfamily protein
At5g61380	CCT motif -containing response regulator protein
At5g61390	Polynucleotidyl transferase, ribonuclease H-like superfamily protein
At5g61400	Pentatricopeptide repeat (PPR) superfamily protein
At5g61410	D-ribulose-5-phosphate-3-epimerase
At5g61412	unknown protein
At5g61420	myb domain protein 28
At5g61430	NAC domain containing protein 100
At5g61440	atypical CYS HIS rich thioredoxin 5
At5g61445	pre-tRNA
At5g61450	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g61455	U2.7; snRNA
At5g61460	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g61470	C2H2-like zinc finger protein
At5g61480	Leucine-rich repeat protein kinase family protein
At5g61490	Uncharacterised conserved protein (UCP012943)
At5g61495	unknown protein
At5g61500	autophagy 3 (APG3)
At5g61510	GroES-like zinc-binding alcohol dehydrogenase family protein
At5g61520	Major facilitator superfamily protein
At5g61530	small G protein family protein / RhoGAP family protein
At5g61540	N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein
At5g61550	U-box domain-containing protein kinase family protein
At5g61560	U-box domain-containing protein kinase family protein
At5g61570	Protein kinase superfamily protein
At5g61580	phosphofructokinase 4
At5g61590	Integrase-type DNA-binding superfamily protein
At5g61600	ethylene response factor 104
At5g61605	unknown protein
At5g61610	Oleosin family protein
At5g61620	myb-like transcription factor family protein
At5g61630	unknown protein
At5g61640	peptidemethionine sulfoxide reductase 1
At5g61650	CYCLIN P4;2
At5g61660	glycine-rich protein
At5g61670	unknown protein
At5g61680	Pectin lyase-like superfamily protein
At5g61690	ABC2 homolog 15
At5g61700	ABC2 homolog 16
At5g61710	unknown protein
At5g61720	Protein of unknown function (DUF1216)
At5g61730	ABC2 homolog 11
At5g61740	ABC2 homolog 14
At5g61750	RmlC-like cupins superfamily protein
At5g61760	inositol polyphosphate kinase 2 beta
At5g61770	PETER PAN-like protein
At5g61780	TUDOR-SN protein 2
At5g61790	calnexin 1
At5g61800	Pentatricopeptide repeat (PPR) superfamily protein
At5g61810	Mitochondrial substrate carrier family protein
At5g61820	unknown protein
At5g61830	NAD(P)-binding Rossmann-fold superfamily protein
At5g61835	pre-tRNA
At5g61840	Exostosin family protein
At5g61850	floral meristem identity control protein LEAFY (LFY)
At5g61865	unknown protein
At5g61880	Protein Transporter, Pam16
At5g61890	Integrase-type DNA-binding superfamily protein
At5g61900	Calcium-dependent phospholipid-binding Copine family protein
At5g61910	DCD (Development and Cell Death) domain protein
At5g61920	unknown protein
At5g61930	Arabidopsis thaliana protein of unknown function (DUF794)
At5g61940	Ubiquitin carboxyl-terminal hydrolase-related protein
At5g61950	Ubiquitin carboxyl-terminal hydrolase-related protein
At5g61960	MEI2-like protein 1
At5g61970	signal recognition particle-related / SRP-related
At5g61980	ARF-GAP domain 1
At5g61990	Pentatricopeptide repeat (PPR) superfamily protein
At5g61997	unknown protein
At5g62000	auxin response factor 2
At5g62020	heat shock transcription factor B2A
At5g62030	diphthamide synthesis DPH2 family protein
At5g62040	PEBP (phosphatidylethanolamine-binding protein) family protein
At5g62050	homolog of yeast oxidase assembly 1 (OXA1)
At5g62060	F-box and associated interaction domains-containing protein
At5g62065	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At5g62070	IQ-domain 23
At5g62080	Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
At5g62090	SEUSS-like 2
At5g62100	BCL-2-associated athanogene 2
At5g62110	Homeodomain-like superfamily protein
At5g62120	response regulator 23
At5g62130	Per1-like family protein
At5g62140	unknown protein
At5g62150	peptidoglycan-binding LysM domain-containing protein
At5g62160	zinc transporter 12 precursor
At5g62162	MIR399C; miRNA
At5g62165	AGAMOUS-like 42
At5g62170	unknown protein
At5g62180	carboxyesterase 20
At5g62190	DEAD box RNA helicase (PRH75)
At5g62200	Embryo-specific protein 3, (ATS3)
At5g62210	Embryo-specific protein 3, (ATS3)
At5g62220	glycosyltransferase 18
At5g62230	ERECTA-like 1
At5g62240	Cell cycle regulated microtubule associated protein
At5g62250	microtubule-associated protein 65-9
At5g62260	AT hook motif DNA-binding family protein
At5g62270	unknown protein
At5g62280	Protein of unknown function (DUF1442)
At5g62290	nucleotide-sensitive chloride conductance regulator (ICln) family protein
At5g62300	Ribosomal protein S10p/S20e family protein
At5g62310	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein
At5g62320	myb domain protein 99
At5g62330	unknown protein
At5g62340	Plant invertase/pectin methylesterase inhibitor superfamily protein
At5g62350	Plant invertase/pectin methylesterase inhibitor superfamily protein
At5g62360	Plant invertase/pectin methylesterase inhibitor superfamily protein
At5g62370	Tetratricopeptide repeat (TPR)-like superfamily protein
At5g62380	NAC-domain protein 101
At5g62390	BCL-2-associated athanogene 7
At5g62400	unknown protein
At5g62410	structural maintenance of chromosomes 2
At5g62420	NAD(P)-linked oxidoreductase superfamily protein
At5g62430	cycling DOF factor 1
At5g62440	Protein of unknown function (DUF3223)
At5g62460	RING/FYVE/PHD zinc finger superfamily protein
At5g62470	myb domain protein 96
At5g62480	glutathione S-transferase tau 9
At5g62490	HVA22 homologue B
At5g62500	end binding protein 1B
At5g62510	F-box family protein
At5g62520	similar to RCD one 5
At5g62530	aldehyde dehydrogenase 12A1
At5g62540	ubiquitin-conjugating enzyme 3
At5g62550	unknown protein
At5g62560	RING/U-box superfamily protein with ARM repeat domain
At5g62570	Calmodulin binding protein-like
At5g62575	unknown protein
At5g62576	unknown protein
At5g62580	ARM repeat superfamily protein
At5g62600	ARM repeat superfamily protein
At5g62610	basic helix-loop-helix (bHLH) DNA-binding superfamily protein
At5g62620	Galactosyltransferase family protein
At5g62623	Putative membrane lipoprotein
At5g62627	Putative membrane lipoprotein
At5g62630	hipl2 protein precursor
At5g62640	proline-rich family protein
At5g62650	Tic22-like family protein
At5g62660	F-box and associated interaction domains-containing protein
At5g62670	H(+)-ATPase 11
At5g62680	Major facilitator superfamily protein
At5g62690	tubulin beta chain 2
At5g62700	tubulin beta chain 3
At5g62710	Leucine-rich repeat protein kinase family protein
At5g62720	Integral membrane HPP family protein
At5g62730	Major facilitator superfamily protein
At5g62740	SPFH/Band 7/PHB domain-containing membrane-associated protein family
At5g62750	unknown protein
At5g62760	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g62770	Protein of unknown function (DUF1645)
At5g62780	Chaperone DnaJ-domain superfamily protein
At5g62790	1-deoxy-D-xylulose 5-phosphate reductoisomerase
At5g62800	Protein with RING/U-box and TRAF-like domains
At5g62810	peroxin 14
At5g62820	Uncharacterised protein family (UPF0497)
At5g62830	F-box associated ubiquitination effector family protein
At5g62840	Phosphoglycerate mutase family protein
At5g62848	MIR420; miRNA
At5g62850	Nodulin MtN3 family protein
At5g62860	F-box associated ubiquitination effector family protein
At5g62865	unknown protein
At5g62880	RAC-like 10
At5g62890	Xanthine/uracil permease family protein
At5g62900	unknown protein
At5g62910	RING/U-box superfamily protein
At5g62920	response regulator 6
At5g62930	SGNH hydrolase-type esterase superfamily protein
At5g62940	Dof-type zinc finger DNA-binding family protein
At5g62950	RNA polymerase II, Rpb4, core protein
At5g62960	unknown protein
At5g62970	Protein with RNI-like/FBD-like domains
At5g62980	Dihydroneopterin aldolase
At5g62990	Ubiquitin carboxyl-terminal hydrolase family protein
At5g62998	unknown protein
At5g63000	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein
At5g63010	Transducin/WD40 repeat-like superfamily protein
At5g63020	Disease resistance protein (CC-NBS-LRR class) family
At5g63030	Thioredoxin superfamily protein
At5g63040	unknown protein
At5g63050	embryo defective 2759
At5g63060	Sec14p-like phosphatidylinositol transfer family protein
At5g63063	Plant thionin family protein
At5g63065	Plant thionin family protein
At5g63070	Ribosomal protein S19 family protein
At5g63080	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
At5g63085	Plant thionin family protein
At5g63087	Plant thionin family protein
At5g63090	Lateral organ boundaries (LOB) domain family protein
At5g63100	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
At5g63110	histone deacetylase 6
At5g63120	P-loop containing nucleoside triphosphate hydrolases superfamily protein
At5g63130	Octicosapeptide/Phox/Bem1p family protein
At5g63135	unknown protein
At5g63140	purple acid phosphatase 29
At5g63145	pre-tRNA
At5g63150	unknown protein
At5g63160	BTB and TAZ domain protein 1
At5g63168	unknown protein
At5g63170	GDSL-like Lipase/Acylhydrolase superfamily protein
At5g63180	Pectin lyase-like superfamily protein
At5g63190	MA3 domain-containing protein
At5g63195	other RNA
At5g63200	tetratricopeptide repeat (TPR)-containing protein
At5g63220	unknown protein
At5g63225	Carbohydrate-binding X8 domain superfamily protein
At5g63230	Carbohydrate-binding X8 domain superfamily protein
At5g63240	Carbohydrate-binding X8 domain superfamily protein
At5g63250	Carbohydrate-binding X8 domain superfamily protein
At5g63260	Zinc finger C-x8-C-x5-C-x3-H type family protein
At5g63270	RPM1-interacting protein 4 (RIN4) family protein
At5g63280	C2H2-like zinc finger protein
At5g63290	Radical SAM superfamily protein
At5g63300	Ribosomal protein S21 family protein
At5g63310	nucleoside diphosphate kinase 2
At5g63320	nuclear protein X1
At5g63340	unknown protein
At5g63350	unknown protein
At5g63370	Protein kinase superfamily protein
At5g63380	AMP-dependent synthetase and ligase family protein
At5g63390	O-fucosyltransferase family protein
At5g63400	adenylate kinase 1
At5g63410	Leucine-rich repeat protein kinase family protein
At5g63420	RNA-metabolising metallo-beta-lactamase family protein
At5g63440	Protein of unknown function (DUF167)
At5g63450	cytochrome P450, family 94, subfamily B, polypeptide 1
At5g63460	SAP domain-containing protein
At5g63470	nuclear factor Y, subunit C4
At5g63480	unknown protein
At5g63490	CBS / octicosapeptide/Phox/Bemp1 (PB1) domains-containing protein
At5g63500	Protein of unknown function (DUF 3339)
At5g63510	gamma carbonic anhydrase like 1
At5g63520	unknown protein
At5g63530	farnesylated protein 3
At5g63540	Domain of unknown function (DUF1767)
